raceId,driverId,stop,lap,time,duration,milliseconds,totalStops
1008,"839","1","40","16:03:50","27.226","27226","2"
1008,"825","1","41","16:04:39","23.115","23115","1"
1008,"843","1","49","16:15:11","23.422","23422","1"
1009,"842","1","29","18:09:35","22.493","22493","1"
1009,"817","1","33","18:15:29","21.061","21061","1"
1009,"838","1","35","18:20:34","22.317","22317","1"
1009,"845","1","35","18:20:39","22.755","22755","1"
1009,"832","1","37","18:23:10","21.964","21964","1"
1009,"840","1","40","18:29:11","22.189","22189","1"
1009,"825","1","41","18:30:42","21.587","21587","1"
1010,"842","1","37","17:09:14","21.269","21269","1"
1011,"832","1","4","18:20:43","45.543","45543","3"
1013,"826","1","5","16:23:10","21.013","21013","1"
1013,"8","1","6","16:25:08","21.401","21401","1"
1013,"844","1","34","17:14:53","20.382","20382","2"
1013,"154","1","34","17:16:33","20.906","20906","1"
1014,"841","1","6","15:21:55","22.381","22381","2"
1014,"9","1","31","15:58:16","21.954","21954","2"
1014,"847","1","32","15:59:33","22.442","22442","2"
1014,"807","1","35","16:02:40","22.193","22193","1"
1015,"832","1","30","15:54:15","23.795","23795","1"
1015,"826","1","32","15:56:48","24.023","24023","1"
1015,"840","1","39","16:06:35","24.591","24591","1"
1015,"848","1","40","16:07:15","25.062","25062","1"
1015,"841","1","44","16:13:29","35.651","35651","1"
1015,"8","1","46","16:15:59","26.299","26299","1"
1015,"846","1","47","16:16:57","25.026","25026","1"
1015,"154","1","50","16:20:12","24.219","24219","1"
1016,"832","1","3","14:17:05","24.727","24727","1"
1016,"8","1","6","14:21:09","25.342","25342","2"
1016,"822","1","30","14:51:51","23.994","23994","2"
1016,"844","1","33","14:55:25","23.732","23732","1"
1016,"841","1","33","14:56:30","23.884","23884","1"
1016,"154","1","34","14:57:56","24.071","24071","1"
1016,"825","1","39","15:04:54","24.381","24381","1"
1016,"840","1","45","15:11:32","23.727","23727","1"
1016,"830","1","48","15:14:55","23.426","23426","1"
1017,"8","1","31","16:03:51","29.975","29975","1"
1017,"154","1","31","16:04:18","30.837","30837","1"
1017,"826","1","32","16:05:49","30.233","30233","1"
1017,"807","1","34","16:08:41","30.884","30884","1"
1017,"840","1","39","16:16:51","30.849","30849","1"
1018,"1","1","30","15:47:46","30.067","30067","1"
1018,"830","1","31","15:49:00","21.110","21110","1"
1018,"826","1","32","15:51:13","25.091","25091","1"
1018,"154","1","34","15:53:32","22.265","22265","1"
1018,"848","1","35","15:54:33","21.225","21225","1"
1018,"832","1","41","16:01:19","21.266","21266","1"
1018,"817","1","46","16:07:18","22.305","22305","1"
1020,"1","1","3","15:25:13","20.203","20203","6"
1020,"822","1","3","15:25:19","22.243","22243","4"
1020,"830","1","3","15:25:20","22.358","22358","5"
1020,"8","1","3","15:25:22","27.256","27256","4"
1020,"807","1","3","15:25:24","22.132","22132","3"
1020,"844","1","3","15:25:25","20.361","20361","3"
1020,"154","1","3","15:25:31","27.232","27232","5"
1020,"842","1","3","15:25:33","29.667","29667","4"
1020,"832","1","3","15:25:34","23.363","23363","3"
1020,"841","1","3","15:25:37","22.509","22509","4"
1020,"817","1","3","15:25:39","21.224","21224","1"
1020,"826","1","3","15:25:41","23.090","23090","4"
1020,"846","1","6","15:31:10","21.402","21402","2"
1021,"822","1","5","15:19:58","33.328","33328","2"
1021,"832","1","29","15:53:20","21.832","21832","1"
1021,"8","1","29","15:53:23","22.205","22205","1"
1021,"1","1","31","15:55:15","22.880","22880","2"
1021,"807","1","36","16:03:27","21.734","21734","1"
1021,"825","1","38","16:06:21","21.618","21618","1"
1021,"20","1","39","16:06:53","24.819","24819","1"
1021,"817","1","46","16:17:28","22.498","22498","1"
1022,"841","1","29","16:11:12","23.044","23044","1"
1022,"847","1","30","16:13:41","22.442","22442","1"
1022,"9","1","31","16:15:35","24.247","24247","1"
1023,"20","1","6","15:22:18","32.443","32443","3"
1023,"807","1","29","15:55:13","24.092","24092","1"
1023,"9","1","29","15:56:17","31.842","31842","2"
1023,"817","1","30","15:56:33","24.320","24320","1"
1024,"840","1","31","21:10:22","29.482","29482","3"
1024,"842","1","32","21:12:09","32.482","32482","1"
1024,"841","1","34","21:16:02","29.070","29070","2"
1024,"817","1","34","21:16:25","30.756","30756","1"
1025,"848","1","29","15:06:07","29.854","29854","1"
1026,"844","1","3","14:18:21","30.502","30502","3"
1026,"846","1","4","14:20:04","25.347","25347","2"
1026,"817","1","29","15:00:26","23.292","23292","1"
1027,"830","1","5","13:21:07","24.493","24493","1"
1027,"822","1","36","14:02:45","22.179","22179","1"
1027,"20","1","37","14:04:03","21.862","21862","1"
1027,"840","1","37","14:04:58","22.745","22745","1"
1027,"154","1","37","14:06:08","24.128","24128","1"
1027,"817","1","50","14:22:29","22.345","22345","1"
1029,"844","1","29","14:49:09","22.966","22966","2"
1029,"832","1","29","14:49:33","22.770","22770","1"
1030,"840","1","5","17:22:34","28.842","28842","2"
1030,"822","1","29","18:04:02","21.145","21145","1"
1030,"847","1","32","18:10:43","22.272","22272","1"
1030,"815","1","37","18:18:24","22.230","22230","1"
1030,"826","1","40","18:23:38","21.496","21496","1"
1032,"825","1","31","15:51:02","21.977","21977","1"
1032,"832","1","32","15:51:49","25.983","25983","2"
1032,"849","1","32","15:52:24","22.745","22745","1"
1032,"840","1","33","15:53:01","22.118","22118","1"
1032,"822","1","34","15:53:38","21.376","21376","1"
1032,"847","1","34","15:54:49","21.697","21697","1"
1032,"848","1","35","15:55:11","21.505","21505","1"
1032,"826","1","36","15:56:45","22.197","22197","1"
1032,"817","1","37","15:57:33","21.603","21603","1"
1032,"154","1","37","15:58:03","22.444","22444","1"
1032,"815","1","38","15:58:45","22.761","22761","1"
1032,"846","1","39","16:00:02","22.406","22406","1"
1032,"841","1","39","16:00:18","21.667","21667","1"
1032,"8","1","44","16:06:06","21.459","21459","1"
1033,"1","1","3","15:17:37","22.320","22320","3"
1033,"840","1","3","15:17:46","23.081","23081","3"
1033,"20","1","3","15:17:50","28.286","28286","2"
1033,"815","1","3","15:17:53","23.263","23263","2"
1033,"832","1","3","15:17:55","27.131","27131","2"
1033,"848","1","3","15:17:58","23.046","23046","2"
1033,"849","1","3","15:18:00","21.596","21596","5"
1033,"842","1","3","15:18:01","22.740","22740","1"
1033,"8","1","3","15:18:04","22.299","22299","2"
1033,"830","1","4","15:19:18","21.529","21529","2"
1033,"817","1","4","15:19:30","21.920","21920","2"
1033,"839","1","4","15:19:35","24.281","24281","2"
1033,"846","1","4","15:19:40","23.012","23012","2"
1033,"847","1","4","15:19:42","21.184","21184","3"
1033,"841","1","4","15:19:50","22.283","22283","3"
1033,"154","1","34","16:01:59","22.591","22591","1"
1033,"825","1","35","16:03:02","23.621","23621","1"
1034,"848","1","6","14:26:01","28.834","28834","2"
1034,"154","1","36","15:17:38","33.816","33816","1"
1035,"848","1","6","14:22:39","28.417","28417","2"
1036,"815","1","29","15:54:39","22.641","22641","1"
1036,"844","1","29","15:54:45","22.274","22274","1"
1036,"20","1","29","15:54:53","21.820","21820","1"
1036,"154","1","32","15:59:39","23.212","23212","2"
1036,"839","1","34","16:02:12","22.366","22366","1"
1036,"817","1","35","16:03:27","21.837","21837","1"
1040,"826","1","30","15:09:46","29.662","29662","1"
1040,"20","1","30","15:10:13","29.395","29395","1"
1040,"8","1","35","15:18:43","33.317","33317","1"
1041,"846","1","29","14:58:56","21.991","21991","1"
1041,"807","1","29","14:59:24","22.700","22700","2"
1041,"842","1","30","15:00:55","22.625","22625","2"
1042,"825","1","31","13:57:08","27.300","27300","1"
1042,"844","1","34","14:00:19","26.940","26940","1"
1042,"847","1","36","14:03:48","32.991","32991","1"
1042,"1","1","40","14:07:56","27.162","27162","1"
1042,"822","1","41","14:09:27","26.512","26512","1"
1042,"839","1","53","14:26:47","28.535","28535","1"
1043,"1","1","30","13:52:53","30.382","30382","2"
1043,"849","1","34","13:59:15","29.892","29892","1"
1043,"20","1","39","14:05:39","40.497","40497","2"
1043,"8","1","48","14:17:39","29.863","29863","1"
1044,"844","1","6","13:25:49","24.275","24275","2"
1044,"847","1","32","14:13:13","22.692","22692","2"
1046,"817","1","29","20:44:08","24.474","24474","2"
1046,"20","1","31","20:46:25","26.216","26216","3"
1046,"851","1","31","20:46:36","24.863","24863","3"
1046,"850","1","31","20:46:50","27.681","27681","3"
1046,"839","1","41","20:55:57","24.414","24414","1"
1046,"840","1","42","20:56:54","24.684","24684","1"
1046,"847","1","45","20:59:22","24.708","24708","4"
1046,"848","1","47","21:01:54","23.874","23874","2"
1046,"822","1","49","21:03:18","24.552","24552","2"
1047,"825","1","31","18:10:52","22.714","22714","2"
1047,"20","1","35","18:17:15","22.040","22040","1"
1047,"817","1","39","18:23:37","22.123","22123","1"
1052,"842","1","4","18:16:14","38.338","38338","3"
1053,"20","1","3","15:10:09","32.024","32024","5"
1053,"854","1","5","15:15:11","51.007","51007","4"
1055,"8","1","37","15:57:41","21.572","21572","1"
1056,"1","1","29","15:40:07","23.783","23783","2"
1056,"846","1","30","15:41:20","23.874","23874","1"
1056,"842","1","30","15:41:23","24.428","24428","1"
1056,"20","1","31","15:42:42","24.369","24369","1"
1056,"847","1","31","15:43:46","23.928","23928","1"
1056,"832","1","32","15:43:47","24.150","24150","1"
1056,"841","1","33","15:45:42","24.521","24521","1"
1056,"830","1","34","15:46:10","23.746","23746","1"
1056,"815","1","35","15:47:44","24.548","24548","1"
1056,"853","1","34","15:48:25","25.202","25202","1"
1056,"817","1","36","15:49:52","24.715","24715","1"
1056,"839","1","37","15:50:48","23.935","23935","1"
1056,"854","1","37","15:52:43","24.797","24797","1"
1056,"8","1","43","15:58:41","24.077","24077","1"
1056,"849","1","43","15:59:23","23.703","23703","1"
1056,"4","1","45","16:01:34","23.803","23803","1"
1056,"840","1","58","16:17:28","23.474","23474","1"
1056,"852","1","64","16:26:09","24.430","24430","1"
1059,"853","1","31","15:56:17","30.983","30983","1"
1059,"8","1","33","15:59:18","31.327","31327","1"
1059,"840","1","34","16:00:37","30.996","30996","1"
1059,"20","1","37","16:05:29","31.069","31069","1"
1058,"830","1","29","15:36:53","20.936","20936","1"
1058,"846","1","31","15:39:53","21.692","21692","1"
1058,"854","1","33","15:43:09","22.400","22400","1"
1058,"8","1","36","15:46:10","21.227","21227","1"
1058,"839","1","36","15:46:14","21.238","21238","1"
1058,"832","1","41","15:51:48","21.226","21226","1"
1058,"817","1","41","15:52:04","21.410","21410","1"
1060,"817","1","29","15:38:55","21.151","21151","1"
1060,"846","1","30","15:39:39","26.474","26474","1"
1060,"822","1","30","15:39:41","21.071","21071","1"
1060,"847","1","30","15:40:16","21.606","21606","1"
1060,"1","1","31","15:40:45","21.005","21005","2"
1060,"830","1","32","15:41:42","21.090","21090","2"
1060,"815","1","32","15:42:28","21.735","21735","1"
1060,"4","1","32","15:42:41","22.663","22663","1"
1060,"849","1","33","15:44:01","21.152","21152","1"
1060,"844","1","34","15:44:47","21.143","21143","1"
1060,"854","1","34","15:45:26","21.798","21798","1"
1060,"8","1","37","15:48:30","21.896","21896","1"
1060,"832","1","48","16:01:07","21.431","21431","1"
1064,"854","1","4","15:08:42","35.573","35573","2"
1064,"817","1","30","15:42:01","19.449","19449","1"
1064,"822","1","31","15:42:24","18.873","18873","2"
1064,"832","1","31","15:42:58","20.327","20327","1"
1064,"839","1","31","15:43:12","19.240","19240","1"
1064,"852","1","31","15:43:30","19.850","19850","1"
1064,"4","1","33","15:45:41","19.018","19018","1"
1064,"853","1","33","15:46:35","19.999","19999","1"
1064,"844","1","34","15:46:39","19.490","19490","1"
1064,"9","1","40","15:55:29","19.708","19708","1"
1064,"846","1","42","15:57:26","20.443","20443","1"
1066,"842","1","33","16:00:00","29.354","29354","2"
1066,"844","1","35","16:03:07","31.849","31849","2"
1066,"815","1","36","16:04:32","36.026","36026","2"
1066,"4","1","36","16:04:40","30.157","30157","2"
1066,"841","1","36","16:05:27","30.081","30081","2"
1067,"4","1","30","15:51:43","29.116","29116","1"
1067,"846","1","34","15:57:20","23.239","23239","1"
1067,"849","1","34","15:58:22","24.104","24104","1"
1067,"852","1","35","15:59:39","23.329","23329","1"
1067,"847","1","35","15:59:42","23.551","23551","1"
1067,"830","1","36","15:59:52","22.442","22442","1"
1067,"832","1","36","16:00:33","28.353","28353","1"
1067,"853","1","35","16:00:40","23.829","23829","1"
1067,"20","1","36","16:00:56","23.500","23500","2"
1067,"822","1","37","16:01:20","22.962","22962","1"
1067,"815","1","37","16:01:47","22.463","22463","1"
1067,"8","1","37","16:02:50","23.164","23164","1"
1067,"842","1","39","16:05:01","29.310","29310","1"
1067,"840","1","39","16:05:17","35.509","35509","1"
1067,"854","1","39","16:07:05","23.892","23892","1"
1067,"841","1","40","16:07:22","23.150","23150","1"
1067,"844","1","47","16:17:27","23.646","23646","1"
1067,"1","1","50","16:22:19","22.684","22684","1"
1069,"839","1","3","14:09:03","40.800","40800","2"
1069,"849","1","5","14:12:39","32.610","32610","2"
1070,"1","1","29","13:45:17","22.373","22373","1"
1070,"844","1","30","13:47:01","22.085","22085","1"
1070,"842","1","31","13:48:20","22.549","22549","1"
1070,"8","1","32","13:50:02","22.424","22424","1"
1070,"830","1","33","13:50:33","21.908","21908","1"
1070,"20","1","33","13:51:22","22.277","22277","1"
1070,"4","1","39","13:59:43","23.985","23985","1"
1070,"815","1","40","14:00:14","22.114","22114","1"
1070,"832","1","42","14:03:25","22.031","22031","1"
1070,"846","1","44","14:06:38","22.534","22534","1"
1071,"852","1","4","14:08:22","31.939","31939","5"
1071,"847","1","6","14:11:08","22.978","22978","4"
1051,"853","1","31","17:51:36","26.515","26515","1"
1051,"822","1","33","17:53:44","36.341","36341","1"
1073,"822","1","30","17:48:30","21.669","21669","1"
1073,"4","1","36","17:58:06","21.304","21304","1"
1073,"842","1","36","17:58:06","22.133","22133","2"
900,"821","2","30","17:59:29","23.797","23797","2"
900,"18","2","32","18:02:01","22.399","22399","2"
900,"807","2","33","18:03:36","22.933","22933","2"
900,"818","2","33","18:03:39","22.978","22978","2"
900,"825","2","37","18:09:47","22.273","22273","2"
900,"3","2","38","18:10:59","23.673","23673","2"
900,"820","2","41","18:18:13","23.493","23493","2"
900,"824","2","35","18:19:32","22.656","22656","2"
901,"818","2","17","16:36:11","26.598","26598","2"
901,"821","2","23","16:46:42","26.325","26325","2"
901,"825","2","24","16:48:18","30.661","30661","3"
901,"16","2","24","16:48:28","25.493","25493","2"
901,"18","2","25","16:49:48","24.524","24524","3"
901,"828","2","26","16:52:40","26.515","26515","3"
901,"13","2","27","16:53:28","24.577","24577","3"
901,"820","2","27","16:54:31","29.210","29210","3"
901,"155","2","31","17:01:26","26.505","26505","2"
901,"3","2","32","17:01:43","25.287","25287","3"
901,"807","2","34","17:05:38","24.887","24887","2"
902,"824","2","13","18:27:52","29.729","29729","5"
902,"16","2","13","18:29:29","40.747","40747","2"
902,"818","2","14","18:29:48","25.897","25897","2"
902,"825","2","25","18:47:29","24.559","24559","3"
902,"828","2","26","18:49:57","25.819","25819","2"
902,"821","2","27","18:51:10","25.633","25633","2"
902,"13","2","28","18:52:16","25.896","25896","3"
902,"820","2","28","18:53:21","27.233","27233","3"
902,"807","2","35","19:04:06","24.440","24440","2"
902,"18","2","35","19:04:08","25.245","25245","2"
902,"155","2","35","19:05:19","26.628","26628","2"
902,"813","2","39","19:11:30","26.440","26440","4"
902,"3","2","41","19:13:42","24.907","24907","2"
903,"821","2","27","15:52:18","23.252","23252","3"
903,"828","2","27","15:53:08","23.730","23730","3"
903,"18","2","28","15:53:59","22.548","22548","2"
903,"824","2","28","15:54:28","24.320","24320","2"
903,"155","2","30","15:57:59","25.402","25402","3"
903,"807","2","31","15:58:34","22.764","22764","2"
903,"825","2","31","15:59:19","22.579","22579","2"
903,"13","2","31","15:59:50","23.830","23830","2"
903,"818","2","32","16:00:58","24.417","24417","2"
903,"813","2","32","16:01:12","23.022","23022","2"
903,"820","2","32","16:01:49","23.878","23878","3"
903,"3","2","37","16:08:37","23.089","23089","2"
904,"13","2","28","14:47:33","22.381","22381","3"
904,"820","2","31","14:53:03","23.232","23232","3"
904,"16","2","35","14:58:53","23.378","23378","2"
904,"807","2","36","14:59:56","22.724","22724","2"
904,"18","2","36","15:00:01","24.408","24408","2"
904,"821","2","36","15:00:25","24.780","24780","3"
904,"813","2","37","15:01:54","22.024","22024","2"
904,"828","2","40","15:07:44","26.671","26671","2"
904,"825","2","41","15:07:56","21.768","21768","2"
904,"824","2","41","15:08:45","22.568","22568","2"
904,"3","2","45","15:12:42","22.309","22309","2"
905,"820","2","27","14:44:22","37.352","37352","3"
905,"818","2","37","14:57:54","19.385","19385","2"
905,"828","2","51","15:17:37","25.585","25585","2"
905,"155","2","62","15:34:01","25.116","25116","2"
906,"821","2","2","14:07:36","24.768","24768","3"
906,"18","2","38","14:59:46","25.050","25050","2"
906,"818","2","39","15:01:02","23.975","23975","2"
906,"16","2","40","15:02:56","24.068","24068","2"
906,"3","2","44","15:07:09","25.102","25102","2"
906,"825","2","45","15:09:13","23.907","23907","2"
906,"13","2","48","15:12:49","24.012","24012","2"
907,"821","2","21","14:30:35","29.067","29067","3"
907,"807","2","39","14:52:03","22.246","22246","2"
907,"818","2","39","14:52:32","22.374","22374","2"
907,"3","2","40","14:52:50","21.664","21664","2"
907,"825","2","40","14:53:16","21.882","21882","2"
907,"13","2","43","14:56:41","22.096","22096","2"
907,"16","2","43","14:57:38","22.449","22449","2"
907,"828","2","43","14:58:18","25.178","25178","2"
907,"813","2","56","15:13:32","22.612","22612","2"
907,"18","2","58","15:15:32","21.242","21242","2"
908,"820","2","2","14:09:26","23.154","23154","3"
908,"155","2","29","14:54:55","29.540","29540","2"
909,"828","2","18","14:30:40","19.890","19890","3"
909,"825","2","29","14:45:25","19.135","19135","3"
909,"18","2","31","14:47:51","18.916","18916","3"
909,"821","2","31","14:48:20","23.305","23305","3"
909,"16","2","32","14:49:41","19.638","19638","3"
909,"155","2","32","14:50:24","20.092","20092","3"
909,"820","2","32","14:50:27","20.920","20920","3"
909,"818","2","37","14:56:42","26.711","26711","3"
909,"813","2","38","14:58:08","19.126","19126","2"
909,"807","2","39","14:59:03","19.514","19514","2"
909,"3","2","41","15:01:08","20.257","20257","2"
909,"824","2","45","15:08:29","20.575","20575","2"
910,"18","2","15","14:32:05","22.807","22807","3"
910,"813","2","17","14:35:49","32.608","32608","3"
910,"824","2","17","14:35:56","25.504","25504","3"
910,"13","2","23","14:44:30","22.111","22111","3"
910,"3","2","32","15:00:00","23.864","23864","3"
910,"818","2","34","15:03:00","23.123","23123","2"
910,"16","2","39","15:10:43","22.500","22500","2"
910,"825","2","39","15:10:44","21.812","21812","2"
910,"820","2","45","15:20:20","23.232","23232","2"
911,"3","2","19","14:41:14","22.936","22936","3"
911,"13","2","21","14:45:39","24.083","24083","3"
911,"16","2","21","14:45:40","23.779","23779","3"
911,"825","2","23","14:49:03","22.414","22414","2"
911,"824","2","23","14:50:34","23.918","23918","2"
911,"828","2","24","14:52:11","24.213","24213","2"
911,"18","2","29","15:00:43","22.588","22588","2"
911,"818","2","29","15:01:07","23.202","23202","2"
911,"820","2","29","15:02:05","24.873","24873","2"
911,"807","2","30","15:02:51","23.841","23841","2"
911,"821","2","30","15:03:10","22.898","22898","2"
912,"821","2","36","14:59:03","25.693","25693","3"
913,"818","2","24","20:50:42","35.309","35309","3"
913,"16","2","24","20:51:16","29.748","29748","3"
913,"807","2","25","20:52:46","29.362","29362","3"
913,"825","2","26","20:54:35","28.841","28841","3"
913,"824","2","30","21:03:38","29.885","29885","3"
913,"828","2","30","21:04:09","30.364","30364","2"
913,"18","2","31","21:04:39","28.627","28627","2"
913,"820","2","18","20:40:34","37.975","37975","3"
913,"13","2","22","20:46:35","29.006","29006","2"
913,"813","2","23","20:49:20","29.036","29036","4"
914,"18","2","9","15:44:19","24.532","24532","4"
914,"813","2","9","15:44:28","25.460","25460","4"
914,"825","2","11","15:48:17","24.550","24550","5"
914,"821","2","11","15:48:25","24.873","24873","3"
914,"155","2","11","15:48:28","28.656","28656","5"
914,"818","2","11","15:48:29","25.451","25451","3"
914,"828","2","11","15:48:34","31.187","31187","4"
914,"820","2","11","15:48:36","25.879","25879","3"
914,"13","2","12","15:50:12","24.374","24374","3"
914,"807","2","12","15:50:17","24.696","24696","4"
914,"16","2","12","15:50:21","25.136","25136","4"
914,"3","2","13","15:51:49","23.696","23696","3"
914,"824","2","13","15:52:24","25.116","25116","3"
915,"13","2","27","15:51:39","30.278","30278","2"
915,"828","2","43","16:21:18","30.760","30760","2"
916,"821","2","20","14:42:01","31.198","31198","3"
916,"825","2","27","14:54:14","24.497","24497","2"
916,"18","2","28","14:56:05","23.546","23546","2"
916,"818","2","29","14:57:50","24.553","24553","2"
916,"13","2","32","15:02:21","25.456","25456","2"
916,"3","2","34","15:05:43","24.513","24513","2"
916,"813","2","35","15:08:22","24.468","24468","2"
917,"13","2","25","14:35:32","30.084","30084","3"
917,"3","2","26","14:36:33","23.346","23346","3"
917,"825","2","26","14:36:58","24.190","24190","3"
917,"18","2","27","14:38:10","22.620","22620","3"
917,"821","2","27","14:38:26","24.267","24267","3"
917,"818","2","27","14:38:30","24.408","24408","3"
917,"813","2","27","14:38:36","22.865","22865","3"
917,"807","2","36","14:49:47","23.323","23323","3"
917,"16","2","39","14:54:06","24.302","24302","3"
918,"16","2","22","17:44:35","22.277","22277","3"
918,"18","2","28","17:55:03","22.042","22042","2"
918,"821","2","28","17:55:32","23.270","23270","2"
918,"825","2","29","17:57:15","21.623","21623","2"
918,"818","2","30","17:58:48","22.761","22761","3"
918,"3","2","34","18:05:35","24.083","24083","2"
918,"155","2","36","18:10:43","22.426","22426","2"
918,"807","2","37","18:11:24","21.642","21642","2"
918,"829","2","37","18:13:03","23.545","23545","2"
918,"13","2","43","18:21:15","22.040","22040","2"
926,"828","2","26","16:47:15","23.254","23254","3"
926,"807","2","44","17:15:43","21.612","21612","2"
927,"813","2","18","15:38:27","37.394","37394","3"
927,"831","2","20","15:42:00","25.741","25741","4"
927,"18","2","21","15:43:48","25.581","25581","3"
927,"833","2","22","15:46:29","27.004","27004","3"
927,"13","2","24","15:48:49","24.788","24788","3"
927,"3","2","26","15:52:07","24.574","24574","3"
927,"807","2","31","16:02:02","25.047","25047","3"
928,"828","2","30","14:57:12","24.589","24589","2"
928,"3","2","31","14:57:50","22.829","22829","2"
928,"831","2","31","14:58:53","23.732","23732","2"
928,"18","2","32","15:00:57","23.273","23273","2"
928,"813","2","33","15:02:42","22.899","22899","3"
928,"13","2","34","15:03:37","23.317","23317","2"
928,"829","2","38","15:13:29","24.054","24054","2"
928,"833","2","40","15:17:19","24.088","24088","2"
929,"831","2","24","18:44:52","25.898","25898","3"
929,"13","2","24","18:44:53","25.017","25017","2"
929,"813","2","24","18:44:54","24.310","24310","3"
929,"828","2","25","18:46:26","49.162","49162","3"
929,"807","2","25","18:46:33","24.679","24679","3"
929,"3","2","34","19:00:48","25.418","25418","2"
929,"829","2","33","19:01:49","26.479","26479","2"
929,"833","2","34","19:04:04","27.573","27573","2"
930,"813","2","15","14:27:46","32.459","32459","3"
930,"807","2","26","14:45:13","22.534","22534","3"
930,"18","2","27","14:47:05","23.327","23327","3"
930,"833","2","30","14:53:03","23.070","23070","3"
930,"13","2","32","14:53:41","22.629","22629","3"
930,"829","2","32","14:56:02","23.043","23043","3"
930,"831","2","39","15:05:35","23.186","23186","2"
930,"3","2","45","15:13:00","22.452","22452","2"
930,"828","2","45","15:15:00","22.872","22872","2"
931,"807","2","31","14:46:02","24.758","24758","2"
931,"828","2","38","14:55:31","25.398","25398","3"
931,"13","2","39","14:58:08","24.970","24970","3"
931,"18","2","64","15:30:17","24.661","24661","2"
931,"831","2","64","15:30:55","26.420","26420","2"
932,"18","2","44","15:03:06","25.374","25374","2"
933,"18","2","6","14:14:39","28.727","28727","2"
933,"828","2","12","14:22:17","16.211","16211","3"
934,"828","2","37","14:08:39","30.867","30867","4"
934,"3","2","44","14:19:37","30.393","30393","2"
934,"13","2","44","14:19:54","31.948","31948","2"
934,"807","2","44","14:20:36","33.891","33891","2"
934,"833","2","44","14:24:44","30.686","30686","2"
934,"829","2","45","14:27:17","43.964","43964","2"
936,"813","2","25","14:44:40","22.812","22812","6"
936,"13","2","29","14:50:32","21.915","21915","5"
936,"833","2","30","14:53:11","23.125","23125","5"
936,"831","2","32","14:55:00","22.907","22907","5"
936,"828","2","33","14:56:29","22.199","22199","5"
936,"18","2","35","14:59:17","21.753","21753","4"
936,"807","2","36","15:00:25","22.222","22222","2"
936,"3","2","42","15:08:45","22.013","22013","5"
936,"829","2","41","15:10:40","23.664","23664","5"
937,"18","2","20","14:47:33","24.151","24151","3"
937,"13","2","21","14:48:52","23.655","23655","2"
937,"831","2","27","15:01:15","23.288","23288","2"
937,"828","2","28","15:03:02","23.684","23684","2"
937,"833","2","29","15:06:14","23.282","23282","2"
937,"3","2","31","15:07:43","22.765","22765","2"
937,"829","2","30","15:08:20","24.450","24450","2"
938,"831","2","24","14:40:02","25.282","25282","2"
939,"13","2","14","20:31:49","29.907","29907","3"
939,"813","2","27","20:59:08","29.223","29223","3"
939,"828","2","28","21:01:10","29.857","29857","3"
939,"831","2","34","21:12:23","29.917","29917","2"
939,"834","2","36","21:17:38","32.036","32036","2"
939,"3","2","37","21:17:55","29.887","29887","2"
939,"18","2","37","21:18:41","30.106","30106","3"
939,"829","2","37","21:20:15","37.847","37847","2"
940,"13","2","16","14:32:49","26.735","26735","3"
940,"828","2","26","14:48:19","23.441","23441","2"
940,"18","2","27","14:49:59","23.801","23801","2"
940,"3","2","29","14:52:12","23.241","23241","2"
940,"831","2","30","14:55:14","24.116","24116","2"
940,"807","2","31","14:56:02","23.491","23491","3"
940,"834","2","33","15:01:34","25.088","25088","2"
940,"813","2","36","15:04:35","23.249","23249","2"
940,"829","2","32","14:59:51","23.647","23647","3"
941,"829","2","17","14:39:33","30.421","30421","2"
942,"831","2","3","14:11:11","25.931","25931","5"
942,"834","2","17","14:40:33","26.520","26520","3"
942,"828","2","19","14:42:56","30.932","30932","2"
942,"807","2","27","14:56:58","27.360","27360","2"
942,"18","2","27","14:57:21","24.689","24689","3"
942,"813","2","27","14:58:06","25.446","25446","3"
942,"3","2","38","15:20:21","25.242","25242","2"
943,"828","2","39","13:59:15","23.461","23461","3"
943,"831","2","44","14:06:33","23.417","23417","3"
943,"3","2","46","14:07:31","22.303","22303","2"
943,"18","2","47","14:11:04","23.018","23018","2"
943,"13","2","52","14:16:52","23.086","23086","2"
943,"807","2","52","14:16:54","24.136","24136","2"
943,"813","2","52","14:17:35","23.937","23937","2"
943,"829","2","50","14:17:37","24.224","24224","2"
943,"834","2","50","14:17:41","30.442","30442","2"
944,"18","2","31","14:44:10","24.265","24265","3"
944,"3","2","33","14:45:33","23.321","23321","3"
944,"828","2","32","14:45:52","29.148","29148","3"
944,"807","2","35","14:48:59","24.199","24199","2"
944,"13","2","38","14:53:00","23.927","23927","3"
944,"831","2","39","14:54:38","24.491","24491","2"
944,"829","2","40","14:57:45","27.095","27095","2"
944,"834","2","41","14:59:12","26.706","26706","2"
944,"813","2","44","15:01:06","30.082","30082","2"
945,"807","2","24","17:47:36","22.174","22174","2"
945,"13","2","26","17:51:15","22.710","22710","2"
945,"831","2","26","17:51:35","22.806","22806","3"
945,"18","2","27","17:53:21","22.310","22310","2"
945,"3","2","31","17:59:21","21.580","21580","2"
945,"829","2","33","18:06:05","22.854","22854","2"
945,"828","2","41","18:18:57","22.200","22200","2"
948,"825","2","16","16:34:50","22.079","22079","3"
948,"3","2","18","16:36:58","18:09.303","1089303","2"
948,"13","2","18","16:37:10","18:09.805","1089805","2"
